municip_code,municip_name,county_code,year,pop,share0_19,share75_,share_elementary_school,share_secondary_school,share_tertiary_school,tax_rate,tax_rate_4_years_back,tax_base,expenditures,real_tax_base,real_expenditures,share_votes_left_last_election,share_seats_left_last_election,nr_seats_council,coalition_last_term,left_coalition_last_term
138,Tyresö,1,2022,49062,0.2667645020586197,0.09229138640903346,0.16439094502335608,0.43870523415977963,0.3969038208168643,19.5,19.5,271910,70418.0,295154.5659587626,76437.77068031387,0.38943561001042754,0.4117647058823529,51.0,BL,0
139,Upplands-Bro,1,2022,31082,0.2728588893893572,0.07181005083327971,0.18706510342198074,0.4600133447717091,0.3529215518063102,19.4,19.6,227906,72539.0,247388.82905887152,78740.08701438962,0.36432041711103214,0.36585365853658536,41.0,B,0
140,Nykvarn,1,2022,11500,0.2813913043478261,0.08426086956521739,0.1842748680993437,0.48372152876077723,0.33200360313987903,19.97,19.97,264059,67658.0,286632.41341806075,73441.82863314317,0.23878647118594862,0.25806451612903225,31.0,B,0
160,Täby,1,2022,73955,0.2640659860726117,0.10494219457778378,0.11369185753203512,0.3164968217132479,0.569811320754717,17.55,17.55,339042,62561.0,368025.428824945,67909.10522211816,0.19624569730400018,0.18032786885245902,61.0,B,0
162,Danderyd,1,2022,32803,0.27887693198792796,0.11745876901502911,0.11065188803306406,0.22632913770430207,0.6630189742626339,18.35,17.35,441144,77716.0,478855.74581777933,84359.64932533263,0.13393970174061592,0.1111111111111111,45.0,B,0
163,Sollentuna,1,2022,75108,0.2709165468392182,0.08077701443255046,0.1398725766103815,0.32575046904315197,0.5343769543464666,18.12,18.12,304491,64815.0,330520.7934366135,70355.79122730756,0.31882297361139234,0.32786885245901637,61.0,B,0
180,Stockholm,1,2022,978770,0.21592304627236225,0.07043432062690928,0.12292070777697582,0.3068866158426561,0.5701926763803681,17.74,17.9,312725,65222.0,339458.68721067277,70797.58413064035,0.4366919088177163,0.44554455445544555,101.0,B,0
181,Södertälje,1,2022,101209,0.24591686510092975,0.07807606042940846,0.23513528957970228,0.427826509328838,0.33703820109145977,20.15,20.15,210557,71934.0,228556.7281254061,78083.36783375981,0.4355015221760153,0.4461538461538462,65.0,BL,0
182,Nacka,1,2022,108234,0.27284402313505923,0.08259881368146793,0.12583728148995263,0.3354707836410173,0.5386919348690301,17.98,18.43,319307,66418.0,346603.3577014255,72095.8256844143,0.2957400833461954,0.29508196721311475,61.0,B,0
183,Sundbyberg,1,2022,53564,0.21503248450451795,0.05421551788514674,0.1309306105862034,0.3542111144976125,0.5148582749161841,18.9,18.9,285212,55214.0,309593.7040426266,59934.03775089963,0.43164372469635626,0.4426229508196721,61.0,BL,0
184,Solna,1,2022,84187,0.18702412486488412,0.07404943756161877,0.0891749808759623,0.2831985156491594,0.6276265034748784,17.12,17.12,312298,46272.0,338995.1845823605,50227.61971256616,0.3973084011672554,0.4262295081967213,61.0,B,0
186,Lidingö,1,2022,48162,0.26020514098251735,0.11255761803911797,0.11945008592407437,0.28764255585064835,0.5929073582252773,17.84,18.49,377205,66960.0,409450.84054457373,72684.1592313587,0.19106643974181947,0.19607843137254902,51.0,B,0
187,Vaxholm,1,2022,11996,0.25816938979659887,0.10603534511503834,0.1369946419873356,0.37043351193375545,0.4925718460789089,19.3,19.78,313714,64601.0,340532.23311090894,70123.49717002694,0.24026779072650634,0.22580645161290322,31.0,BL,0
188,Norrtälje,1,2022,64762,0.2022019085266051,0.13557333003922054,0.18049559273250584,0.5281300593631948,0.29137434790429934,19.72,19.72,220051,66153.0,238862.33457317375,71808.17182843597,0.34644562398506995,0.36065573770491804,61.0,B,0
191,Sigtuna,1,2022,50273,0.26791717223957195,0.07256380164302906,0.20605828446827945,0.45248548781565845,0.3414562277160621,20.0,20.0,222157,66520.0,241148.36861351485,72206.54528180975,0.3408075117370892,0.3333333333333333,51.0,B,0
