municip_code,municip_name,county_code,year,pop,share0_19,share75_,share_elementary_school,share_secondary_school,share_tertiary_school,tax_rate,tax_rate_4_years_back,tax_base,expenditures,real_tax_base,real_expenditures,share_votes_left_last_election,share_seats_left_last_election,nr_seats_council,coalition_last_term,left_coalition_last_term
2321,Åre,23,2014,10420,0.22658349328214972,0.07581573896353166,0.1891042430591933,0.5144054478784704,0.2964903090623363,22.57,22.57,161661,68584.0,208181.54821885691,88320.14711675717,0.4028687246647958,0.4146341463414634,41.0,A,0
2321,Åre,23,2018,11268,0.2273695420660277,0.07436989705360313,0.18130241736556488,0.49259990133201775,0.32609768130241734,22.22,22.57,187344,80334.0,230303.03776127243,98755.04011611827,0.41173868161038196,0.43243243243243246,37.0,BL,0
2321,Åre,23,2022,12271,0.23486268437780133,0.0775812892184826,0.1539166284928997,0.47411818598259275,0.3719651855245076,22.22,22.22,204902,82657.0,222418.3033874531,89723.03688151756,0.3326577489528442,0.32432432432432434,37.0,B,0
2326,Berg,23,2002,8053,0.24798211846516827,0.13150378740841923,0.3303504847129008,0.5160328113348247,0.15361670395227442,22.87,22.73,101508,53344.0,150194.38797837574,78929.43839222993,0.45388496468213924,0.4666666666666667,45.0,B,0
2326,Berg,23,2006,7696,0.24142411642411643,0.12967775467775466,0.3006993006993007,0.525987525987526,0.1733131733131733,22.87,22.87,124276,61175.0,176519.08445236727,86891.7167544302,0.29841605068637805,0.28205128205128205,39.0,BL,0
2326,Berg,23,2010,7447,0.22143144890559957,0.12689673694105008,0.2697869101978691,0.5490867579908676,0.1811263318112633,22.87,22.87,143406,68175.0,190778.2252954115,90695.68574198207,0.35123595505617977,0.358974358974359,39.0,BL,0
2326,Berg,23,2014,7160,0.20600558659217877,0.12527932960893856,0.23017446471054717,0.5636399682791435,0.20618556701030927,22.87,22.87,155243,79153.0,199916.6656778073,101930.54655215036,0.4545255793616091,0.45161290322580644,31.0,BL,0
2326,Berg,23,2018,7122,0.21103622577927547,0.12552653748946924,0.20641363913131724,0.5691089912725796,0.2244773695961031,22.52,22.87,173882,91326.0,213754.1250961097,112267.5678248888,0.46077799269288633,0.4838709677419355,31.0,V,1
2326,Berg,23,2022,7135,0.21878065872459707,0.14253679046951648,0.18200793153830097,0.5696096848257148,0.24838238363598414,22.52,22.52,189531,106283.0,205733.29425446005,115368.73499979834,0.46524761077324067,0.4838709677419355,31.0,BL,0
2361,Härjedalen,23,2002,11327,0.21417851152114417,0.1371060298402048,0.33498242416352036,0.530920453066007,0.1340971227704726,22.82,22.68,110618,54133.0,163673.82678598698,80096.86728566629,0.6178470254957507,0.6122448979591837,49.0,V,1
2361,Härjedalen,23,2006,10889,0.21177334925153826,0.13261089172559465,0.3023011176857331,0.5451676528599606,0.1525312294543064,22.82,22.82,131467,63131.0,186733.0335358345,89669.97908334994,0.5808012093726379,0.5714285714285714,49.0,V,1
2361,Härjedalen,23,2010,10585,0.19971658006613133,0.1293339631554086,0.27015915119363393,0.5591511936339523,0.1706896551724138,22.82,22.82,149285,76220.0,198599.27313519316,101398.24227728453,0.5015225334957369,0.4897959183673469,49.0,BL,0
2361,Härjedalen,23,2014,10281,0.18908666472133062,0.13179651784845833,0.23393739703459637,0.5801757276221856,0.18588687534321802,22.82,22.82,161189,83001.0,207573.72264089252,106885.87033182613,0.48570145231322054,0.46153846153846156,39.0,BL,0
2361,Härjedalen,23,2018,10154,0.1840653929485917,0.13058893047075043,0.21060669165625434,0.581702068582535,0.2076912397612106,22.47,22.82,188586,97932.0,231829.83537902107,120388.36095117501,0.4354814704569132,0.4358974358974359,39.0,V,1
2361,Härjedalen,23,2022,10114,0.17955309472018985,0.14662843583152066,0.1818439314544682,0.576263985271208,0.24189208327432374,22.47,22.47,204769,98878.0,222273.93371633947,107330.70932613927,0.4039239179272128,0.3870967741935484,31.0,BL,0
2380,Östersund,23,2002,58361,0.22624698000376964,0.0902486249378866,0.21630442494619587,0.48149374453089894,0.30220183052290517,22.37,21.53,128041,42931.0,189453.43845942398,63522.04033474848,0.5566935506376803,0.5466666666666666,75.0,V,1
2380,Östersund,23,2006,58428,0.22369411925789004,0.09100088998425412,0.1969760900140647,0.47627754336615097,0.32674636661978435,22.37,22.37,149460,49030.0,212289.9221269659,69641.20755978281,0.5358555460017197,0.5671641791044776,67.0,V,1
2380,Östersund,23,2010,59136,0.2223349567099567,0.08960700757575757,0.17985677772916714,0.47961039858159293,0.3405328236892399,22.37,22.37,168240,57035.0,223815.8000620618,75875.73797277517,0.5190283172887463,0.5223880597014925,67.0,V,1
2380,Östersund,23,2014,59956,0.2137233971579158,0.08889852558542931,0.15481619994527046,0.48358113655021434,0.3616026635045152,22.37,22.37,180713,62351.0,232716.0670988939,80293.50129588427,0.5361758126069219,0.5223880597014925,67.0,V,1
2380,Östersund,23,2018,62601,0.2214181882078561,0.09210715483778215,0.14062604882196317,0.475577830980243,0.38379612019779386,22.02,22.37,202710,72657.0,249192.54838472293,89317.66063829517,0.5177449354044136,0.5245901639344263,61.0,V,1
2380,Östersund,23,2022,64324,0.22660282320751196,0.10733163360487531,0.1361098133440121,0.46138957485149834,0.40250061180448954,22.02,22.02,220445,81593.0,239290.01615526984,88568.07951260828,0.42372678823220133,0.4262295081967213,61.0,B,0
2401,Nordmaling,24,2002,7660,0.2569190600522193,0.11005221932114882,0.34748517881048,0.4941671447695544,0.15834767641996558,22.65,22.65,109644,44742.0,162232.6661494762,66201.65215479063,0.4789473684210526,0.45161290322580644,31.0,B,0
2401,Nordmaling,24,2006,7470,0.24082998661311913,0.11124497991967872,0.3112088752869166,0.5158760520275439,0.1729150726855394,22.65,22.65,134151,51958.0,190545.33215077347,73800.07877607984,0.5162078152753108,0.5161290322580645,31.0,V,1
2401,Nordmaling,24,2010,7205,0.22165163081193615,0.11880638445523942,0.27483313702394974,0.5361209265802905,0.18904593639575973,23.05,22.65,156251,63540.0,207866.3966684333,84529.57641430935,0.4726918075422627,0.4838709677419355,31.0,A,0
2401,Nordmaling,24,2014,7006,0.21196117613474166,0.11989723094490437,0.24286003645938828,0.5523597326311526,0.20478023090945918,23.25,23.05,167099,66983.0,215184.42002599742,86258.4336626873,0.5405172413793103,0.5161290322580645,31.0,V,1
2401,Nordmaling,24,2018,7103,0.21892158242995918,0.12501759819794453,0.21823373444829697,0.5551703038955741,0.2265959616561289,23.3,23.25,187001,83825.0,229881.38592319854,103046.54614152928,0.3783190695633092,0.3870967741935484,31.0,A,0
2401,Nordmaling,24,2022,7100,0.21309859154929578,0.13802816901408452,0.18894389438943895,0.5631188118811881,0.24793729372937293,23.25,23.3,204166,86144.0,221619.3855082076,93508.127431693,0.28051892811569545,0.2903225806451613,31.0,B,0
2403,Bjurholm,24,2002,2639,0.22129594543387646,0.1477832512315271,0.36674259681093396,0.48405466970387245,0.1492027334851936,22.9,22.4,104790,53872.0,155050.53706362055,79710.68358327479,0.3352176370830978,0.3225806451612903,31.0,B,0
2403,Bjurholm,24,2006,2553,0.23031727379553465,0.15119467293380337,0.32271386430678467,0.5079646017699115,0.16932153392330385,22.9,22.9,126285,56824.0,179372.62689551644,80711.6454900489,0.34910878918254457,0.3548387096774194,31.0,B,0
2403,Bjurholm,24,2010,2500,0.2272,0.1572,0.28272564255827853,0.5283921099820681,0.18888224745965332,22.9,22.9,137525,67544.0,182954.51678278085,89856.24345810688,0.3575949367088608,0.3548387096774194,31.0,A,0
2403,Bjurholm,24,2014,2436,0.21921182266009853,0.16420361247947454,0.23182100683654444,0.5674331883157241,0.20074580484773152,23.1,22.9,147013,74401.0,189318.3510450808,95811.08225874622,0.3706467661691542,0.3548387096774194,31.0,A,0
2403,Bjurholm,24,2018,2451,0.21664626682986537,0.1554467564259486,0.20755885997521686,0.570631970260223,0.2218091697645601,23.15,23.1,174774,94914.0,214850.6657362319,116678.31649838485,0.39628482972136225,0.3870967741935484,31.0,A,0
2403,Bjurholm,24,2022,2395,0.21085594989561587,0.15782881002087681,0.1859582542694497,0.5825426944971537,0.2314990512333966,23.15,23.15,190938,108366.0,207260.57340676774,117629.80285641304,0.34667487684729065,0.3548387096774194,31.0,B,0
2404,Vindeln,24,2002,6039,0.23795330352707403,0.12932604735883424,0.3091087650380555,0.5251657255094525,0.165725509452492,22.4,21.9,105846,46157.0,156613.02744571026,68295.33008154912,0.4101138469684935,0.37142857142857144,35.0,BL,0
2404,Vindeln,24,2006,5752,0.22774687065368568,0.13716968011126565,0.2840191870739712,0.5314314567028529,0.18454935622317598,22.9,22.4,131448,55792.0,186706.046325073,79245.81383184585,0.4485632183908046,0.45161290322580644,31.0,BL,0
2404,Vindeln,24,2010,5519,0.2132632723319442,0.1299148396448632,0.2511591962905719,0.5507470376094796,0.19809376609994847,22.9,22.9,150826,66033.0,200649.32156538597,87846.10512064982,0.4162303664921466,0.41935483870967744,31.0,BL,0
2404,Vindeln,24,2014,5344,0.20565119760479042,0.12649700598802396,0.19898096004290694,0.5762939125770984,0.22472512737999464,23.1,22.9,165083,69767.0,212588.2836590987,89843.57435983316,0.47715877437325904,0.45161290322580644,31.0,A,0
2404,Vindeln,24,2018,5412,0.2211751662971175,0.12971175166297116,0.1839017735334243,0.57462482946794,0.24147339699863574,23.65,23.1,183071,82018.0,225050.21471727893,100825.19083132656,0.5102787947057167,0.5161290322580645,31.0,V,1
2404,Vindeln,24,2022,5550,0.22720720720720722,0.1390990990990991,0.16479298053194405,0.5653962160680011,0.26981080340005487,23.6,23.65,194050,85502.0,210638.6066135776,92811.24525985113,0.45103167683812845,0.45161290322580644,31.0,BL,0
2409,Robertsfors,24,2002,7274,0.2731646961781688,0.10764366235908716,0.31447180948503967,0.502544270303277,0.18298392021168328,22.4,22.4,106512,47905.0,157598.46172077823,70881.72514584161,0.44939812750780206,0.45161290322580644,31.0,BL,0
2409,Robertsfors,24,2006,7066,0.2526181715256156,0.11151995471270874,0.2734311328443358,0.5270986145069275,0.19947025264873675,22.4,22.4,132313,58653.0,187934.6746044777,83309.51962072079,0.4351786965662228,0.41935483870967744,31.0,BL,0
2409,Robertsfors,24,2010,6880,0.23415697674418604,0.11148255813953488,0.23745134193812742,0.54619954927269,0.21634910878918254,22.4,22.4,152409,59032.0,202755.24412540882,78532.4198125513,0.4293888761730373,0.41935483870967744,31.0,A,0
2409,Robertsfors,24,2014,6738,0.21831403977441377,0.10626298604927278,0.20483434048760157,0.5517816211710773,0.2433840383413211,23.1,22.4,166163,67438.0,213979.07099850875,86844.36721771653,0.5244770805518469,0.5483870967741935,31.0,V,1
2409,Robertsfors,24,2018,6784,0.22007665094339623,0.10952240566037735,0.1883936080740118,0.546888141295206,0.2647182506307822,23.15,23.1,185274,79820.0,227758.3750650247,98123.1770118326,0.5918550011188185,0.6129032258064516,31.0,V,1
2409,Robertsfors,24,2022,6786,0.22295903330386088,0.1237842617152962,0.1625,0.553448275862069,0.28405172413793106,23.15,23.15,203747,88363.0,221164.5667698871,95916.8214181683,0.5314374583425905,0.5161290322580645,31.0,V,1
2417,Norsjö,24,2002,4642,0.24170616113744076,0.11115898319689789,0.3416821273964131,0.536178107606679,0.12213976499690786,23.15,23.15,109441,54179.0,161932.30104761614,80164.93031367399,0.4197610590894414,0.41935483870967744,31.0,B,0
2417,Norsjö,24,2006,4466,0.2355575459023735,0.11531571876399463,0.2973659155823548,0.561091716915265,0.1415423675023802,23.15,23.15,132487,59876.0,188181.8206398724,85046.64376605253,0.492091388400703,0.4838709677419355,31.0,BL,0
2417,Norsjö,24,2010,4361,0.22770006879156157,0.12176106397615226,0.26900584795321636,0.571150097465887,0.15984405458089668,23.15,23.15,150681,73792.0,200456.42278382985,98168.18543853819,0.5592660550458716,0.5483870967741935,31.0,V,1
2417,Norsjö,24,2014,4175,0.22491017964071855,0.12095808383233533,0.2346233586731168,0.587767795438839,0.17760884588804424,23.35,23.15,165867,79909.0,213597.892246226,102904.09768973739,0.6330962186447023,0.6451612903225806,31.0,V,1
2417,Norsjö,24,2018,4086,0.22295643661282427,0.12481644640234948,0.20863309352517986,0.5996402877697842,0.19172661870503596,23.4,23.35,183851,90102.0,226009.0731245607,110762.89770884666,0.6249042145593869,0.6451612903225806,31.0,V,1
2417,Norsjö,24,2022,3971,0.21581465625786955,0.13976328380760514,0.18321468714874484,0.6069689022105658,0.2098164106406894,23.35,23.4,201610,100774.0,218844.88265582777,109388.79125419566,0.5321207430340558,0.5161290322580645,31.0,V,1
2418,Malå,24,2002,3579,0.23833473037161218,0.10142497904442582,0.3313586097946288,0.5173775671406003,0.15126382306477093,22.65,22.65,121122,58610.0,179215.87126844018,86721.17546806757,0.6412027631044291,0.6129032258064516,31.0,V,1
2418,Malå,24,2006,3421,0.23677287342882197,0.11078631978953522,0.28866832092638545,0.543424317617866,0.16790736145574855,23.15,22.65,143845,64241.0,204314.4911571886,91246.60034362649,0.5742258652094717,0.5483870967741935,31.0,V,1
2418,Malå,24,2010,3295,0.23125948406676783,0.11380880121396054,0.2552552552552553,0.5607035607035608,0.18404118404118405,23.15,23.15,162461,70501.0,216127.78586473266,93790.04826542689,0.4581955597543694,0.4838709677419355,31.0,A,0
2418,Malå,24,2014,3155,0.21077654516640254,0.11473851030110935,0.22310756972111553,0.5830013280212484,0.19389110225763612,23.35,23.15,178432,85750.0,229778.67272741772,110425.93921704666,0.558282208588957,0.5806451612903226,31.0,V,1
2418,Malå,24,2018,3133,0.22087456112352377,0.12320459623364188,0.20356472795497185,0.5919324577861164,0.2045028142589118,23.4,23.35,196583,100584.0,241660.59266495975,123648.47953593297,0.4992636229749632,0.52,25.0,V,1
2418,Malå,24,2022,3034,0.2218193803559657,0.13579433091628212,0.1957593688362919,0.5951676528599605,0.20907297830374755,23.35,23.4,208734,100636.0,226577.8866935249,109238.99415183713,0.6336032388663968,0.64,25.0,V,1
2421,Storuman,24,2002,6788,0.22480848556275781,0.10827931644077785,0.32954075299958624,0.5153082333471245,0.1551510136532892,22.4,22.4,110065,49522.0,162855.590818851,73274.28854341651,0.5379716981132076,0.5365853658536586,41.0,BL,0
2421,Storuman,24,2006,6507,0.21423082833871215,0.11894882434301521,0.27992194275802257,0.5344752818733738,0.18560277536860365,22.4,22.4,129306,55126.0,183663.5934065934,78299.84107567993,0.5091364205256571,0.5121951219512195,41.0,BL,0
2421,Storuman,24,2010,6227,0.20764413039987153,0.1270274610566886,0.2525935949481281,0.5464591790708164,0.2009472259810555,22.9,22.4,151438,67149.0,201463.48745719518,89330.76057041957,0.5247217188713436,0.5121951219512195,41.0,BL,0
2421,Storuman,24,2014,5954,0.19247564662411823,0.1358750419885791,0.2173707812131225,0.5541656832664621,0.2284635355204154,23.1,22.9,164001,76395.0,211194.92078757865,98378.88777243474,0.4591783671346854,0.4634146341463415,41.0,A,0
2421,Storuman,24,2018,5902,0.1960352422907489,0.13588614029142662,0.2018950437317784,0.5519922254616132,0.24611273080660837,23.15,23.1,185188,92150.0,227652.65477909363,113280.51568078644,0.4374183433498824,0.4634146341463415,41.0,A,0
2421,Storuman,24,2022,5808,0.19576446280991736,0.14497245179063362,0.1757132037364302,0.5569300681646049,0.26735672809896494,23.1,23.15,196391,102251.0,213179.72992242782,110992.05444393159,0.3750985027580772,0.3548387096774194,31.0,B,0
2422,Sorsele,24,2002,3132,0.22413793103448276,0.1388888888888889,0.34983498349834985,0.512965582272513,0.1371994342291372,22.9,22.9,105761,66018.0,156487.2588070004,97682.28223939403,0.6106427818756586,0.6129032258064516,31.0,V,1
2422,Sorsele,24,2006,2905,0.22512908777969018,0.140447504302926,0.3166918809884014,0.5249621785173979,0.1583459404942007,22.9,22.9,127994,72053.0,181800.0554845368,102342.60510514032,0.5861678004535147,0.5806451612903226,31.0,V,1
2422,Sorsele,24,2010,2743,0.20853080568720378,0.14655486693401384,0.24464668094218414,0.5749464668094219,0.180406852248394,22.9,22.9,144007,82766.0,191577.75748655095,110106.62451222424,0.47954949614700654,0.4838709677419355,31.0,A,0
2422,Sorsele,24,2014,2595,0.20770712909441233,0.13680154142581888,0.20755781161872533,0.5724760293288212,0.21996615905245348,23.1,22.9,157401,97795.0,202695.66482451733,125937.08134963356,0.6304215027489309,0.6451612903225806,31.0,V,1
2422,Sorsele,24,2018,2516,0.20747217806041335,0.14189189189189189,0.1956521739130435,0.5752056404230317,0.2291421856639248,23.15,23.1,180342,103771.0,221695.43959744315,127566.27664363418,0.6285900783289817,0.6666666666666666,21.0,BL,0
2422,Sorsele,24,2022,2460,0.19065040650406503,0.1434959349593496,0.16315472606863335,0.5972305839855508,0.23961468994581578,23.6,23.15,195164,104817.0,211847.83829493562,113777.41215880115,0.7488464073829928,0.7619047619047619,21.0,BL,0
2425,Dorotea,24,2002,3294,0.22525804493017607,0.15452337583485123,0.3139321723189734,0.5572868927589367,0.12878093492208983,22.9,22.9,105897,57346.0,156688.4886289362,84850.92182889955,0.42791340396130817,0.45161290322580644,31.0,B,0
2425,Dorotea,24,2006,3082,0.20830629461388708,0.16028552887735237,0.2895734597156398,0.5748815165876777,0.13554502369668248,22.9,22.9,131455,61436.0,186715.98898166936,87262.43580752226,0.4632768361581921,0.4838709677419355,31.0,B,0
2425,Dorotea,24,2010,2900,0.19551724137931034,0.16137931034482758,0.24586051179126944,0.60863020572002,0.14550928248871048,22.9,22.9,148900,73326.0,198087.09361175107,97548.24866470961,0.45061398825413773,0.45161290322580644,31.0,A,0
2425,Dorotea,24,2014,2757,0.1878853826623141,0.16104461371055495,0.20332618025751073,0.6282188841201717,0.1684549356223176,23.9,22.9,157708,92195.0,203091.00900340517,118725.59144158154,0.5414634146341464,0.5483870967741935,31.0,V,1
2425,Dorotea,24,2018,2646,0.190854119425548,0.14890400604686319,0.20727673649393605,0.6146637265711136,0.17805953693495039,23.85,23.9,179107,109037.0,220177.24711924707,134039.80019843637,0.2900968783638321,0.28,25.0,Ö,0
2425,Dorotea,24,2022,2459,0.19072793818625458,0.17161447742984953,0.16197623514696685,0.6316447779862414,0.20637898686679174,23.8,23.85,205626,119177.0,223204.19543171095,129364.99469408058,0.37605804111245467,0.36,25.0,BL,0
2460,Vännäs,24,2002,8449,0.2672505621967097,0.09894662090188187,0.2635726795096322,0.5159369527145359,0.22049036777583186,22.9,22.4,114039,56864.0,168735.64458629853,84137.73966586238,0.5991578103067977,0.6,35.0,V,1
2460,Vännäs,24,2006,8412,0.27139800285306703,0.09795530194959581,0.242083405433466,0.5153140681778855,0.24260252638864854,22.9,22.9,135396,63774.0,192313.70464540797,90583.28311069934,0.5665493686607328,0.5714285714285714,35.0,V,1
2460,Vännäs,24,2010,8357,0.261816441306689,0.094411870288381,0.2207572684246112,0.5216362407031778,0.25760649087221094,22.9,22.9,157711,77877.0,209808.68784823958,103602.60973272222,0.5520644511581068,0.5428571428571428,35.0,V,1
2460,Vännäs,24,2014,8583,0.24758243038564604,0.09448910637306303,0.17757787772780276,0.5382308845577212,0.2841912377144761,23.1,22.9,171235,84842.0,220510.62042951587,109256.64763909823,0.5683008982035929,0.6,35.0,V,1
2460,Vännäs,24,2018,8776,0.2550136736554239,0.10095715587967183,0.16622073578595317,0.5245819397993311,0.3091973244147157,23.65,23.1,191087,93341.0,234904.3288105745,114744.61871036665,0.5635608522932467,0.5714285714285714,35.0,V,1
2460,Vännäs,24,2022,9054,0.2572343715484869,0.10978573006406009,0.1529218106995885,0.5150617283950617,0.3320164609053498,23.6,23.65,210157,100268.0,228122.53362581617,108839.53521221437,0.47518235189468067,0.4838709677419355,31.0,BL,0
2462,Vilhelmina,24,2002,7730,0.2538163001293661,0.11358344113842174,0.30285929270127915,0.5481565086531226,0.1489841986455982,22.9,22.9,105579,57768.0,156217.9659570569,85475.32612931798,0.6209177346010748,0.6285714285714286,35.0,V,1
2462,Vilhelmina,24,2006,7327,0.2414357854510714,0.11396205814112188,0.2642578125,0.565625,0.1701171875,22.9,22.9,126507,69093.0,179687.95114757176,98138.28174440288,0.5207009857612267,0.5142857142857142,35.0,V,1
2462,Vilhelmina,24,2010,7156,0.23462828395751817,0.11584684181106764,0.22801758593125498,0.5889288569144684,0.18305355715427657,23.2,22.9,142315,77707.0,189326.8282562549,103376.452540553,0.504014272970562,0.4857142857142857,35.0,A,0
2462,Vilhelmina,24,2014,6887,0.22535211267605634,0.11151444750980108,0.2081008472824964,0.5897912791899153,0.20210787352758836,23.4,23.2,151289,91768.0,194824.83869630055,118175.71533609257,0.6188108108108108,0.6,35.0,V,1
2462,Vilhelmina,24,2018,6787,0.22101075585678503,0.11595697657285987,0.18771186440677967,0.589406779661017,0.2228813559322034,23.45,23.4,172282,108658.0,211787.23605553174,133573.89335694947,0.47072174307762144,0.48148148148148145,27.0,V,1
2462,Vilhelmina,24,2022,6485,0.2092521202775636,0.135851966075559,0.17243689970962697,0.6030824212642395,0.22448067902613358,23.4,23.45,191955,113943.0,208364.5129219752,123683.559666946,0.4244306418219462,0.4444444444444444,27.0,B,0
2463,Åsele,24,2002,3563,0.22340724108896998,0.14622509121526803,0.30852390852390854,0.558004158004158,0.13347193347193348,22.9,22.9,106389,54277.0,157416.46710240984,80309.93415595125,0.43368592351505286,0.41935483870967744,31.0,B,0
2463,Åsele,24,2006,3322,0.2209512341962673,0.1538229981938591,0.27560106856634015,0.5578806767586821,0.16651825467497774,22.9,22.9,125188,66110.0,177814.4705689188,93901.2896548489,0.5063291139240507,0.5161290322580645,31.0,V,1
2463,Åsele,24,2010,3133,0.21417172039578677,0.14778167890201085,0.24183006535947713,0.5784313725490197,0.17973856209150327,22.9,22.9,141557,83442.0,188318.43324646508,111005.93193520304,0.5212355212355212,0.5161290322580645,31.0,V,1
2463,Åsele,24,2014,2875,0.2,0.14608695652173914,0.20839656044511887,0.5882650480526049,0.20333839150227617,23.1,22.9,158553,97357.0,204179.17131988803,125373.0398175395,0.5488418932527693,0.5806451612903226,31.0,V,1
2463,Åsele,24,2018,2809,0.19651121395514418,0.14880740477038093,0.2074688796680498,0.5658713692946058,0.2266597510373444,23.15,23.1,173832,102707.0,213692.65981359163,126258.29543164984,0.325801366263794,0.3548387096774194,31.0,A,0
2463,Åsele,24,2022,2807,0.19380121125757035,0.15995724973281084,0.1677384780278671,0.587352625937835,0.24490889603429797,23.6,23.15,189597,103197.0,205804.9363468924,112018.92443546183,0.4473829201101928,0.45161290322580644,31.0,V,1
2480,Umeå,24,2002,105006,0.24293849875245224,0.058825209988000685,0.17324227323194505,0.41190064292907125,0.41485708383898373,22.6,22.6,126770,38437.0,187572.82740295044,56872.578424605235,0.5862287825280322,0.5846153846153846,65.0,V,1
2480,Umeå,24,2006,110758,0.23182072626807995,0.059896350602213835,0.15412720542281622,0.39780539397144365,0.44806740060574013,22.6,22.6,146404,44503.0,207949.24233290722,63211.14950097928,0.56634344894784,0.5846153846153846,65.0,V,1
2480,Umeå,24,2010,114075,0.2283760683760684,0.06287968441814595,0.1458304248685374,0.39821536600120994,0.4559542091302527,22.6,22.6,169558,52170.0,225569.18346958555,69403.65126746174,0.5642870640908232,0.5692307692307692,65.0,V,1
2480,Umeå,24,2014,118349,0.21901325739972455,0.06593211602970875,0.12433530906011854,0.39277448489980243,0.48289020604007904,22.8,22.6,187230,58826.0,241108.43847938944,75754.12595197652,0.5750790128437899,0.5846153846153846,65.0,V,1
2480,Umeå,24,2018,125080,0.22094659417972498,0.07037096258394628,0.11203057457998061,0.38419660064676997,0.5037728247732495,22.85,22.8,210840,65162.0,259186.80332215966,80104.01478883783,0.5718859065458106,0.5692307692307692,65.0,V,1
2480,Umeå,24,2022,130997,0.2236692443338397,0.08113162896860233,0.10629987754929697,0.3686821770890512,0.5250179453616518,22.8,22.85,231603,69216.0,251401.87172133167,75133.01620904605,0.520194013959541,0.5384615384615384,65.0,V,1
2481,Lycksele,24,2002,12988,0.2486910994764398,0.10278718817369879,0.2644380275433141,0.5356508218569525,0.19991115059973344,22.85,22.35,117079,54924.0,173233.7229589811,81267.25544118995,0.6087965791081246,0.6097560975609756,41.0,V,1
2481,Lycksele,24,2006,12701,0.23706794740571607,0.10377135658609558,0.24241076392749916,0.5349716446124764,0.22261759146002447,22.85,22.85,137158,61157.0,194816.41334865775,86866.14992318247,0.5878476341109793,0.5853658536585366,41.0,V,1
2481,Lycksele,24,2010,12427,0.22443067514283416,0.1077492556530136,0.2148695554809092,0.5486507669913784,0.23647967752771246,22.85,22.85,160005,71370.0,212860.4796060996,94946.11061833898,0.5811599844297392,0.5853658536585366,41.0,V,1
2481,Lycksele,24,2014,12270,0.2162999185004075,0.11377343113284434,0.18052668052668053,0.5709170709170709,0.24855624855624855,23.05,22.85,175346,77877.0,225804.62668165905,100287.35706595851,0.5941354140448024,0.5853658536585366,41.0,V,1
2481,Lycksele,24,2018,12257,0.2262380680427511,0.1154442359468059,0.1727531420441072,0.5630780175480199,0.2641688404078729,23.1,23.05,193053,85351.0,237321.14371918465,104922.4665639805,0.5276715123692935,0.5161290322580645,31.0,V,1
2481,Lycksele,24,2022,12264,0.2288812785388128,0.12239073711676451,0.15469546226644018,0.5649114292647416,0.28039310846881826,23.05,23.1,210195,102726.0,228163.78210327722,111507.66041219466,0.4352730069213022,0.41935483870967744,31.0,B,0
2482,Skellefteå,24,2002,72035,0.2437426251127924,0.09388491705420976,0.2595243230524892,0.5177937687496323,0.22268190819787848,22.4,22.4,122074,44839.0,180624.48002199078,66345.17636602426,0.6558030683886625,0.6615384615384615,65.0,V,1
2482,Skellefteå,24,2006,71910,0.23845084132943958,0.09727437074120428,0.22950179603310947,0.5207324691550835,0.24976573481180697,22.4,22.4,143353,51323.0,203615.66443641737,72898.13778484057,0.6181531531531531,0.6153846153846154,65.0,V,1
2482,Skellefteå,24,2010,71770,0.2306534763828898,0.10097533788491013,0.20989302226607084,0.5224498481419148,0.2676571295920144,22.4,22.4,165900,62939.0,220702.81282867363,83730.04422316993,0.6326535126526278,0.6615384615384615,65.0,V,1
2482,Skellefteå,24,2014,71988,0.21930043896204923,0.1019892204256265,0.17654101653020238,0.5316120809516452,0.2918469025181523,22.6,22.4,182070,71101.0,234463.5656355415,91561.45427721555,0.6422333783327708,0.6615384615384615,65.0,V,1
2482,Skellefteå,24,2018,72723,0.2214017573532445,0.10597747617672539,0.15732657833203428,0.5276890101325019,0.31498441153546375,22.65,22.6,206163,83134.0,253437.34079542023,102197.09593712968,0.6600099746477702,0.676923076923077,65.0,V,1
2482,Skellefteå,24,2022,73393,0.22127450846811003,0.11704113471311978,0.14335533444980791,0.5197714510885627,0.3368732144616294,22.6,22.65,229784,86522.0,249427.37223444635,93918.44123380551,0.5634855621544133,0.5846153846153846,65.0,V,1
2505,Arvidsjaur,25,2002,7129,0.22219105063823819,0.12343947257679899,0.2839332394932636,0.5459481198471747,0.17011864065956164,21.33,20.52,116554,52717.0,172456.91666106717,78001.70972786414,0.7470182046453233,0.7560975609756098,41.0,V,1
2505,Arvidsjaur,25,2006,6814,0.2148517757557969,0.12621074258878778,0.2494288681204569,0.5563862928348909,0.19418483904465214,22.08,21.33,140353,67730.0,199354.52589512942,96202.30446714438,0.7322204436313744,0.7096774193548387,31.0,V,1
2505,Arvidsjaur,25,2010,6622,0.2059800664451827,0.12745394140742977,0.21603753465557687,0.5785881851140968,0.2053742802303263,22.08,22.08,161736,77026.0,215163.29195695213,102470.49343545157,0.7409776153494746,0.7741935483870968,31.0,BL,0
2505,Arvidsjaur,25,2014,6471,0.19780559418946067,0.13259156235512284,0.186128960779969,0.6022601373808997,0.2116109018391314,22.8,22.08,176777,80759.0,227647.41990637733,103998.69883649528,0.6199043498064222,0.6129032258064516,31.0,V,1
2505,Arvidsjaur,25,2018,6440,0.20496894409937888,0.13152173913043477,0.17820224719101124,0.5982022471910112,0.22359550561797753,22.8,22.8,200229,94100.0,246142.64106617676,115677.66169899082,0.5565379246161005,0.5517241379310345,29.0,V,1
